"stage","policy","block_size_kib","timing_repeat","warmup","fast_thread_count","telemetry_worker_count","candidates_evaluated","full_oracle_evaluated","ranker_version","ranker_crc32","ranker_sha256","candidate_modes","fast_block_latency_samples","fast_queue_plus_service_p50_ns","fast_queue_plus_service_p95_ns","fast_service_p50_ns","fast_service_p95_ns","fast_queue_plus_service_ns","fast_service_ns","experiment_id","variant","repeat","case_order","file","scope_kib","input_path","input_bytes","input_sha256","archive_path","archive_bytes","archive_sha256","decoded_path","decoded_bytes","decoded_sha256","encode_seconds","decode_seconds","encode_peak_ram_mib","decode_peak_ram_mib","peak_ram_mib","codec_sha256","parameters","encode_command","decode_command","encode_exit_code","decode_exit_code","started_at","status","roundtrip","block_types","notes"
"e6-fast","fast","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","7913100","7913100","7807100","7807100","7913100","7807100","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1","r2-fast","1","7","mr","32","inputs/32KiB/mr.bin","32768","3BB287B0AF65F777AB00C14E362B4D1962087260556001BBEE0689AA10D9F76A","archives/32KiB/mr.hz2","8048","26097D8AA55017CBC238A4467A3257B4D648B1E533474321E04DF3C3D439A659","decoded/32KiB/mr.decoded","32768","3BB287B0AF65F777AB00C14E362B4D1962087260556001BBEE0689AA10D9F76A","0.0526157","0.0544475","5.2265625","2.02734375","5.2265625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=65536;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=65536 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\inputs\32KiB\mr.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\32KiB\mr.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\32KiB\mr.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\decoded\32KiB\mr.decoded""","0","0","2026-08-29T14:45:04.4782158+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","13929700","13929700","13879900","13879900","13929700","13879900","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1","r2-fast","1","8","mr","64","inputs/64KiB/mr.bin","65536","CAB7B6408934009A4BBFEDB57BEB4943BF5478CF8B3688D01F004E0422EBC651","archives/64KiB/mr.hz2","15043","82A58EBA627DC5FAC3FEFB8C2CF22FE2FD189BAE2B8F946A0A941901DF421CF0","decoded/64KiB/mr.decoded","65536","CAB7B6408934009A4BBFEDB57BEB4943BF5478CF8B3688D01F004E0422EBC651","0.0579788","0.042557","5.4375","2.02734375","5.4375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=65536;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=65536 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\inputs\64KiB\mr.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\64KiB\mr.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\64KiB\mr.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\decoded\64KiB\mr.decoded""","0","0","2026-08-29T14:45:04.6555996+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","64","1","False","1","1","8","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:2,39:2,43:4","2","15178000","28487000","13804300","15171000","15178000,28487000","15171000,13804300","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1","r2-fast","1","9","mr","128","inputs/128KiB/mr.bin","131072","473A6A883480C7B2E69402AD888AC07B347C2DF61C6AA0D84E8B8130A27792EA","archives/128KiB/mr.hz2","27871","469D03B9488515173E2A8355558EE08D46B69518422882511A47A603E1B7EC1B","decoded/128KiB/mr.decoded","131072","473A6A883480C7B2E69402AD888AC07B347C2DF61C6AA0D84E8B8130A27792EA","0.0723224","0.0433047","5.51953125","2.02734375","5.51953125","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=65536;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=65536 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\inputs\128KiB\mr.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\128KiB\mr.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\128KiB\mr.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\decoded\128KiB\mr.decoded""","0","0","2026-08-29T14:45:04.8268377+08:00","COMPLETE","PASS","fast-ext=2","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","5552500","5552500","5528700","5528700","5552500","5528700","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1","r2-fast","1","10","nci","32","inputs/32KiB/nci.bin","32768","0D3034FE8B0E573DE1439ED98CE409B83B13E5895085C9BFB0BF980F4962FB79","archives/32KiB/nci.hz2","3101","20A7F2B7BFA93DBBA8AE3A2E786FBFCBF8D1DEDDDD86D8002E3177D34F4C9F88","decoded/32KiB/nci.decoded","32768","0D3034FE8B0E573DE1439ED98CE409B83B13E5895085C9BFB0BF980F4962FB79","0.0592033","0.0589514","5.2265625","2.02734375","5.2265625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=65536;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=65536 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\inputs\32KiB\nci.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\32KiB\nci.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\32KiB\nci.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\decoded\32KiB\nci.decoded""","0","0","2026-08-29T14:45:05.0159024+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","8143700","8143700","8132700","8132700","8143700","8132700","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1","r2-fast","1","11","nci","64","inputs/64KiB/nci.bin","65536","B01B411AC3B5CE2FBF37242C0C59D2D236D2F7039937C1B1A0F18F4CC02549FE","archives/64KiB/nci.hz2","5293","BF0AB292141BAA43662BC98D0C6137FF7324B74823FF5AD2885788872B5B9833","decoded/64KiB/nci.decoded","65536","B01B411AC3B5CE2FBF37242C0C59D2D236D2F7039937C1B1A0F18F4CC02549FE","0.0558785","0.0439623","5.4296875","2.02734375","5.4296875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=65536;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=65536 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\inputs\64KiB\nci.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\64KiB\nci.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\64KiB\nci.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\decoded\64KiB\nci.decoded""","0","0","2026-08-29T14:45:05.2007220+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","64","1","False","1","1","8","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:2,39:2,43:4","2","8223900","16158800","8216800","8485400","8223900,16158800","8216800,8485400","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1","r2-fast","1","12","nci","128","inputs/128KiB/nci.bin","131072","C8A1D610355E5EF900ED4C704DF14ADF1935D95DFD8F1740AC9FD90FC9BF5781","archives/128KiB/nci.hz2","11817","18CABFFF394D9FE2B9EA39CC0ACB870188A2964A3A4A5296B2F1CDC8E52C20A8","decoded/128KiB/nci.decoded","131072","C8A1D610355E5EF900ED4C704DF14ADF1935D95DFD8F1740AC9FD90FC9BF5781","0.069101","0.0495642","5.5","2.02734375","5.5","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=65536;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=65536 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\inputs\128KiB\nci.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\128KiB\nci.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\128KiB\nci.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\decoded\128KiB\nci.decoded""","0","0","2026-08-29T14:45:05.3753433+08:00","COMPLETE","PASS","fast-ext=2","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","5527300","5527300","5519900","5519900","5527300","5519900","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1","r2-fast","1","13","ooffice","32","inputs/32KiB/ooffice.bin","32768","2ACF9B4CAAEAC5814CDFEF0FA48A5ECE857C847DBDB7B44EEAB95CA3C098921C","archives/32KiB/ooffice.hz2","13020","D6B67E3B11966162C5B3A15324412703EE0ACE5B3788733346FECD13F70B415A","decoded/32KiB/ooffice.decoded","32768","2ACF9B4CAAEAC5814CDFEF0FA48A5ECE857C847DBDB7B44EEAB95CA3C098921C","0.0611337","0.0500657","5.26171875","2.02734375","5.26171875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=65536;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=65536 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\inputs\32KiB\ooffice.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\32KiB\ooffice.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\32KiB\ooffice.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\decoded\32KiB\ooffice.decoded""","0","0","2026-08-29T14:45:05.5601370+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","10021500","10021500","10015200","10015200","10021500","10015200","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1","r2-fast","1","14","ooffice","64","inputs/64KiB/ooffice.bin","65536","9D30521922187D0A26F56CF2DF85001F9585D0D4EC6A0A8797466AFCC367F825","archives/64KiB/ooffice.hz2","30037","8E7AEC2A2156752EF4D868FBA9E4C9C5C7C39F59A489801B48673823BA8F38D9","decoded/64KiB/ooffice.decoded","65536","9D30521922187D0A26F56CF2DF85001F9585D0D4EC6A0A8797466AFCC367F825","0.0596021","0.0413087","5.44921875","2.02734375","5.44921875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=65536;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=65536 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\inputs\64KiB\ooffice.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\64KiB\ooffice.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\64KiB\ooffice.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\decoded\64KiB\ooffice.decoded""","0","0","2026-08-29T14:45:05.7481371+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","64","1","False","1","1","8","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:2,39:2,43:4","2","11028800","19969400","9433800","11022400","11028800,19969400","11022400,9433800","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1","r2-fast","1","15","ooffice","128","inputs/128KiB/ooffice.bin","131072","09FA5F3EE5311528863F8C3FADA3B530CC24AC1D88128E4DB2BF434161879FEF","archives/128KiB/ooffice.hz2","65354","E37D6F2F36E3559F450251659A6605C13642A8757DCA1EB4CC43A5C01C7CF5A4","decoded/128KiB/ooffice.decoded","131072","09FA5F3EE5311528863F8C3FADA3B530CC24AC1D88128E4DB2BF434161879FEF","0.0743093","0.064056","5.52734375","2.859375","5.52734375","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=65536;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=65536 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\inputs\128KiB\ooffice.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\128KiB\ooffice.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\128KiB\ooffice.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\decoded\128KiB\ooffice.decoded""","0","0","2026-08-29T14:45:05.9321543+08:00","COMPLETE","PASS","fast-ext=2","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","5687200","5687200","5604900","5604900","5687200","5604900","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1","r2-fast","1","16","osdb","32","inputs/32KiB/osdb.bin","32768","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","archives/32KiB/osdb.hz2","15695","F5787A27E2A350FD7BE9686D34A78A9543145A01520A523719A3CA88E4D5EB6A","decoded/32KiB/osdb.decoded","32768","03B2C20B777682CD960BCD893D7A4463161D9C0200FD1708B2EFAE32A259D0B7","0.0548737","0.0492248","5.2421875","3.23828125","5.2421875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=65536;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=65536 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\inputs\32KiB\osdb.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\32KiB\osdb.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\32KiB\osdb.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\decoded\32KiB\osdb.decoded""","0","0","2026-08-29T14:45:06.1438081+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","64","1","False","1","1","4","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:1,39:1,43:2","1","8817600","8817600","8811000","8811000","8817600","8811000","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1","r2-fast","1","17","osdb","64","inputs/64KiB/osdb.bin","65536","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","archives/64KiB/osdb.hz2","27355","2E27D469A9AA0BB481E4214AF6356AD0C1494DF130A835341FF8B88409E62AC3","decoded/64KiB/osdb.decoded","65536","F8FE629325A07588118BA0B65880A87DED43EF249CCBC91F0E977BBACAE0C125","0.0561603","0.0426372","5.46875","2.02734375","5.46875","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=65536;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=65536 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\inputs\64KiB\osdb.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\64KiB\osdb.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\64KiB\osdb.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\decoded\64KiB\osdb.decoded""","0","0","2026-08-29T14:45:06.3111940+08:00","COMPLETE","PASS","fast-ext=1","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
"e6-fast","fast","64","1","False","1","1","8","0","00010000","1025B343","4B1AC26C40AD4DA50312FD3B694D7E636FB768C2336FE773BC82D36424C27A4B","0:2,39:2,43:4","2","8461400","16485800","8453900","8583300","8461400,16485800","8453900,8583300","hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1","r2-fast","1","18","osdb","128","inputs/128KiB/osdb.bin","131072","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","archives/128KiB/osdb.hz2","54808","BA7C13350AA176712439CB99E39C56D7E30DEFC6D2AE53CD3613DEC32913EE41","decoded/128KiB/osdb.decoded","131072","D977E72AE13AEFC36A4B6171A895E26A0E6EEE447B1B9FBE868D7B1C046CC91F","0.0663899","0.0432622","5.5390625","2.02734375","5.5390625","74FF260A939B01673667723D8351AAEDB679339610009ECB23C70E373B862D9F","profile_id=2;mode=fast;block_size=65536;zstd_level=3;lzma_level=9;threads=1;process_timeout_seconds=1800","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" c --profile=r2 --r2-mode=fast --block-size=65536 --zstd-level=3 --threads=1 ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\inputs\128KiB\osdb.bin"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\128KiB\osdb.hz2""","""E:\MIXER\hybridzip\build\Release\hybridzip.exe"" d ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\archives\128KiB\osdb.hz2"" ""E:\MIXER\hybridzip\results\experiments\hybridzip-r2-e6-fast-k4-full-20260829-w1\children\hybridzip-r2-e6-fast-k4-full-20260829-w1-fast-b64-r1\decoded\128KiB\osdb.decoded""","0","0","2026-08-29T14:45:06.4831319+08:00","COMPLETE","PASS","fast-ext=2","Complete R2 archive size; SHA-256 byte-exact roundtrip verified."
